id	uri	siglaTipo	codTipo	numero	ano	ementa	ementa_simplificada	apreciacao	e_urgencia	e_projeto_resoluç�
2124807	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2124807	REQ	392	6033	2017	Requer a Urgência para o PL nº 3722 de 2012, que disciplina as normas sobre aquisição, posse, porte e circulação de armas de fogo e munições, cominando penalidades e dando providências co	requer a urgência para o pl n 3722 de 2012, que disciplina as normas sobre aquisição, posse, porte e circulação de armas de fogo e munições, cominando penalidades e dando providências cor	pl n 3722 de 2012	TRUE	FALSE
2259337	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259337	REQ	392	2041	2020	Requer regime de urgência para apreciação do PL nº 3671, de 2	requer regime de urgência para apreciação do pl n 3671, de 20	pl n 3671, de 2020	TRUE	FALSE
2413616	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2413616	REQ	392	4309	2023	Nos termos do art. 155 do Regimento Interno da Câmara dos Deputados - RICD, requeremos regime de urgência para apreciação do PL nº 3668, de 2021, de autoria do Senado Federal Jaques Wagner (PT/BA) , que “dispõe sobre a produção, a importação, o registro, a comercialização, o uso, a inspeção e fiscalização, a pesquisa e experimentação e os incentivos à produção e ao uso de bioinsumos para a agricultura e a silvicultura e d�	nos termos do art. 155 do regimento interno da câmara dos deputados - ricd, requeremos regime de urgência para apreciação do pl n 3668, de 2021, de autoria do senado federal jaques wagner (pt/ba) , que “dispõe sobre a produção, a importação, o registro, a comercialização, o uso, a inspeção e fiscalização, a pesquisa e experimentação e os incentivos à produção e ao uso de bioinsumos para a agricultura e a silvicultura e dá	pl n 3668, de 2021	TRUE	FALSE
2359190	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2359190	REQ	392	1362	2023	Requer regime de urgência para apreciação do PL nº 3630/2021, que Altera a Lei nº 12.764, de 27 de dezembro de 2012, para tornar obrigatória a criação de centros de assistência integral ao paciente com transtorno do espectro autista no Sistema Único de Sa	requer regime de urgência para apreciação do pl n 3630/2021, que altera a lei n 12.764, de 27 de dezembro de 2012, para tornar obrigatória a criação de centros de assistência integral ao paciente com transtorno do espectro autista no sistema único de saú	pl n 3630/2021	TRUE	FALSE
2260518	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260518	REQ	392	2156	2020	Requerimento de urgência para apreciação do PL nº 3477/2020, que dispõe sobre a garantia de acesso à internet, com fins educacionais, aos alunos e professores da educação básica	requerimento de urgência para apreciação do pl n 3477/2020, que dispõe sobre a garantia de acesso à internet, com fins educacionais, aos alunos e professores da educação básica 	pl n 3477/2020	TRUE	FALSE
2119925	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2119925	REQ	392	5652	2016	"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 347/2003 que \Tipifica como crime a comercialização de peixe ornamental e a venda, exportação, aquisição e guarda de espécimes da fauna silvestre quando praticado de forma permanente, em grande escala, em caráter nacional ou internacional, aumenta a pena quando houver tentativa de evitar o flagrante de"""""	"requer urgência, nos termos do art. 155, do regimento interno da câmara dos deputados, para apreciação do pl n 347/2003 que \tipifica como crime a comercialização de peixe ornamental e a venda, exportação, aquisição e guarda de espécimes da fauna silvestre quando praticado de forma permanente, em grande escala, em caráter nacional ou internacional, aumenta a pena quando houver tentativa de evitar o flagrante den"""""	pl n 347/2003	TRUE	FALSE
2378888	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2378888	REQ	392	2515	2023	Requer regime de urgência para apreciação do PL nº 3466	requer regime de urgência para apreciação do pl n 3466/	pl n 3466/23	TRUE	FALSE
2390497	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2390497	REQ	392	3299	2023	Requer regime de urgência para apreciação do PL nº 3462 , de 2	requer regime de urgência para apreciação do pl n 3462 , de 20	pl n 3462 , de 2023	TRUE	FALSE
2413465	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2413465	REQ	392	4292	2023	Requer urgência para a apreciação do PL nº 3330/2023 – ROYALTIES DA ENERGIA NU	requer urgência para a apreciação do pl n 3330/2023 – royalties da energia nuc	pl n 3330/2023	TRUE	FALSE
2255179	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2255179	REQ	392	1557	2020	Requer, com base no art. 55 do Regimento Interno da Câmara dos Deputados, a urgência para a apreciação do PL nº 3253/	requer, com base no art. 55 do regimento interno da câmara dos deputados, a urgência para a apreciação do pl n 3253/2	pl n 3253/2020	TRUE	FALSE
2259390	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259390	REQ	392	2066	2020	Requer regime de tramitação de urgência para a apreciação do PL nº 3196/2020, que “Cria o Programa Universal de Proteção Infantil e dá outras pro	requer regime de tramitação de urgência para a apreciação do pl n 3196/2020, que “cria o programa universal de proteção infantil e dá outras prov	pl n 3196/2020	TRUE	FALSE
1806139	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1806139	REQ	392	3174	2015	Requer urgência na apreciação do PL nº 3161/2015, de autoria do Dep. Alex Mane	requer urgência na apreciação do pl n 3161/2015, de autoria do dep. alex manen	pl n 3161/2015	TRUE	FALSE
2401264	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401264	REQ	392	3806	2023	Requer regime de urgência para apreciação do PL nº 3125, de 2	requer regime de urgência para apreciação do pl n 3125, de 20	pl n 3125, de 2019	TRUE	FALSE
1756988	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1756988	REQ	392	3110	2015	"Requer regime de urgência para apreciação do PL nº 3106, de 2015, que \Veda aos partidos políticos e às suas fundações receber, direta ou indiretamente, sob qualquer forma ou pretexto, doação, contribuição ou auxílio pecuniário ou estimável em dinheiro, procedente de pessoas físicas que exerçam cargos ou funções de livre nomeação e exoneração na Administração P""."""	"requer regime de urgência para apreciação do pl n 3106, de 2015, que \veda aos partidos políticos e às suas fundações receber, direta ou indiretamente, sob qualquer forma ou pretexto, doação, contribuição ou auxílio pecuniário ou estimável em dinheiro, procedente de pessoas físicas que exerçam cargos ou funções de livre nomeação e exoneração na administração p�""."""	pl n 3106, de 2015	TRUE	FALSE
2232228	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232228	REQ	392	3164	2019	Requer regime de Urgência “urgentíssima” para apreciação do PL nº 3064,	requer regime de urgência “urgentíssima” para apreciação do pl n 3064, 	pl n 3064, de 2019	TRUE	FALSE
2255041	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2255041	REQ	392	1536	2020	Requer urgência para apreciação do PL nº 3053/2	requer urgência para apreciação do pl n 3053/20	pl n 3053/2020	TRUE	FALSE
2169945	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2169945	REQ	392	8316	2018	Requer urgência para a votação do Pl nº 3042, de 2	requer urgência para a votação do pl n 3042, de 20	pl n 3042, de 2015	TRUE	FALSE
2413468	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2413468	REQ	392	4294	2023	Requer urgência para a apreciação do PL  nº 3026/2023 –  CNES – MAQUINAS SEM O	requer urgência para a apreciação do pl n 3026/2023 – cnes – maquinas sem op	pl n 3026/2023	TRUE	FALSE
2413467	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2413467	REQ	392	4293	2023	Requer urgência para a apreciação do PL  nº 3018/2023 –  F	requer urgência para a apreciação do pl n 3018/2023 – fi	pl n 3018/2023	TRUE	FALSE
2258931	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2258931	REQ	392	1973	2020	Requer urgência para apreciação do PL nº 3.971, de 2020 em Plen�	requer urgência para apreciação do pl n 3.971, de 2020 em plená	pl n 3.971, de 2020	TRUE	FALSE
553840	https://dadosabertos.camara.leg.br/api/v2/proposicoes/553840	REQ	392	5992	2012	Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 3.772, de 	requer, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 3.772, de 2	pl n 3.772, de 2008	TRUE	FALSE
2331289	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331289	REQ	392	1151	2022	Requer regime de urgência para apreciação do PL nº 3.550, de 2	requer regime de urgência para apreciação do pl n 3.550, de 20	pl n 3.550, de 2019	TRUE	FALSE
2308229	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2308229	REQ	392	2447	2021	Requer, com base no art. 155 do RICD, a urgência “urgentíssima” do PL n° 3.50	requer, com base no art. 155 do ricd, a urgência “urgentíssima” do pl n 3.507	pl n 3.507/2021	TRUE	FALSE
2399347	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399347	REQ	392	3676	2023	Requer regime de urgência para apreciação do PL nº 3.448, de 2023, que “Institui o dia 23 de abril como Dia Nacional de Conscientização da Fibrodisplasia Ossificante Progressiva 	requer regime de urgência para apreciação do pl n 3.448, de 2023, que “institui o dia 23 de abril como dia nacional de conscientização da fibrodisplasia ossificante progressiva (	pl n 3.448, de 2023	TRUE	FALSE
2132902	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2132902	REQ	392	6368	2017	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 3.376/2	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 3.376/20	pl n 3.376/2015	TRUE	FALSE
2079081	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079081	REQ	392	4109	2016	Requer a Urgência para o PL nº 3.368, de 2015, que introduz art. 146-A no Código Penal Brasileiro - Decreto-Lei n° 2.848, de 7 de dezembro de 1940, dispondo sobre o crime de assédio moral no trab	requer a urgência para o pl n 3.368, de 2015, que introduz art. 146-a no código penal brasileiro - decreto-lei n 2.848, de 7 de dezembro de 1940, dispondo sobre o crime de assédio moral no trabal	pl n 3.368, de 2015	TRUE	FALSE
543227	https://dadosabertos.camara.leg.br/api/v2/proposicoes/543227	REQ	392	5118	2012	Requeremos nos termos regimentais, Urgência para apreciação do PL nº 3.331, de 2012, que acresce o art. 135-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para tipificar o crime de condicionar atendimento médico-hospitalar emergencial a qualquer garantia e dá outras provi	requeremos nos termos regimentais, urgência para apreciação do pl n 3.331, de 2012, que acresce o art. 135-a ao decreto-lei n 2.848, de 7 de dezembro de 1940 - código penal, para tipificar o crime de condicionar atendimento médico-hospitalar emergencial a qualquer garantia e dá outras provid�	pl n 3.331, de 2012	TRUE	FALSE
542789	https://dadosabertos.camara.leg.br/api/v2/proposicoes/542789	REQ	392	5080	2012	Requer urgência para apreciação do PL nº 3.299/2	requer urgência para apreciação do pl n 3.299/20	pl n 3.299/2008	TRUE	FALSE
2230573	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2230573	REQ	391	3024	2019	"Requer urgência, nos termos do art. 154, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 3.261, de 2019, que \atualiza o marco legal do saneamento básico e altera a Lei nº 11.445, de 5 de janeiro de 2007 (Lei do Saneamento Básico), para aprimorar as condições estruturais do saneamento básico no País, a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados, a Lei nº 11.107, de 6 de abril de 2005 (Lei de Consórcios Públicos), para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal, a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação às microrregiões, e a Lei nº 12.305, de 2 de agosto de 2010 (Lei de Resíduos Sólidos), para tratar de prazos para a disposição final ""."""	"requer urgência, nos termos do art. 154, do regimento interno da câmara dos deputados, para apreciação do pl n 3.261, de 2019, que \atualiza o marco legal do saneamento básico e altera a lei n 11.445, de 5 de janeiro de 2007 (lei do saneamento básico), para aprimorar as condições estruturais do saneamento básico no país, a lei n 13.529, de 4 de dezembro de 2017, para autorizar a união a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados, a lei n 11.107, de 6 de abril de 2005 (lei de consórcios públicos), para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da constituição federal, a lei n 13.089, de 12 de janeiro de 2015 (estatuto da metrópole), para estender seu âmbito de aplicação às microrregiões, e a lei n 12.305, de 2 de agosto de 2010 (lei de resíduos sólidos), para tratar de prazos para a disposição final ambien""."""	pl n 3.261, de 2019	TRUE	FALSE
2255822	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2255822	REQ	392	1628	2020	"Requer urgência na apreciação do PL nº 3.249, de 2020,  que \acrescenta dispositivo à Lei 13.979 de 2020, e à Lei n° 6.015, de 31 de dezembro de 1973, para dispor sobre o registro digital compulsório de óbitos em sistema cent""."""	"requer urgência na apreciação do pl n 3.249, de 2020, que \acrescenta dispositivo à lei 13.979 de 2020, e à lei n 6.015, de 31 de dezembro de 1973, para dispor sobre o registro digital compulsório de óbitos em sistema centra""."""	pl n 3.249, de 2020	TRUE	FALSE
2278118	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2278118	REQ	392	765	2021	Requer urgência para o PL n° 3.184 de 2020 que dispõe sobre proteção, apoio psicológico e compensação financeira a ser paga pela União aos agentes sepultadores durante o período de emergência de saúde pública de importância nacional decorrente da disseminação do novo coronavírus (SARS-CoV-2), alterando a Lei nº 13.979, de 6 de 	requer urgência para o pl n 3.184 de 2020 que dispõe sobre proteção, apoio psicológico e compensação financeira a ser paga pela união aos agentes sepultadores durante o período de emergência de saúde pública de importância nacional decorrente da disseminação do novo coronavírus (sars-cov-2), alterando a lei n 13.979, de 6 de fe	pl n 3.184 de 2020	TRUE	FALSE
